qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
121	ROW-CUR-0126	CLM-CUR-113	CIT-CUR-029	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	8489034409d457ab3f45d9b65b1eae3093e42735c84a549c58a0dff5671bbb1c	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	ec23103e05e06313a31c108c4339a93d9bf94a67e51ad332de4640ba69c3b7f8	88afec08755ce5ba24696d5ba661571883ad68534eb5383d2695064f99d6cc66	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
122	ROW-CUR-0127	CLM-CUR-113	CIT-CUR-030	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	311f454beb89cc788cecc447e08d0b44941f100ec27f619e7b08acdaf1477273	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	8abdfc4415de23fe7808b127018ba09438db52a74884544f89a1469d916f442b	41a72f519d13e62d52b90aa391224bdd2dcccab545ef8668e05a1b6f5aefdcce	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
123	ROW-CUR-0128	CLM-CUR-113	CIT-CUR-031	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	87f05a63a7ddf5133121208119e231b0e55a90fc21fa1ac0a20ee42557b8d1b3	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	11b0a55015a8d56a7d6cb48c7c20f819738804cb1ddf72bcd421f60cbadc58fb	adaaae46cec00d904d57554613d73b08ebd975e12ae00e71ec101bc1ad3436ad	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
124	ROW-CUR-0129	CLM-CUR-113	CIT-CUR-032	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	e07cee76edee903d6ec2d9e9722c99cf3d712812736edd698969a9725c5ed085	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	c3f21ae8d5f98da0ca1e64897a87d495591c0e373e491ae69d2151bd762873a0	166e72a97eb0b702987d9d9921691306011b70bd2678392351ef5060a8f78769	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
125	ROW-CUR-0130	CLM-CUR-114	CIT-CUR-029	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	d6206aaa545136256ddb4edd2b7ff6ec025d457bbf874ea0294735860ab32c83	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	a0e112a18d6d90dd73bd6e1dc271ac5da500769413d79e2ab152c9f57067da65	10e4c11adfbb1fe391342743a4fc1b0891a6a1f8309e6196e7726ec2acdebf0b	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
126	ROW-CUR-0131	CLM-CUR-114	CIT-CUR-030	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	17c56d06b08695d1c24d6d6c47691edc1542b2b7c1dc8b77a2de35c024dbb164	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	3bb87164b2bbd7023ad998a7768ea62dfd39562e1001225e41cb9255672dfae3	4a08916badf882a7c36419e7132e997e48a33ae1baa91fa7b584c58d80373754	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
127	ROW-CUR-0132	CLM-CUR-114	CIT-CUR-031	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	c8f417f25cfea6db56aecaf53d2e941a538bae5067af765aaada413e5ae1bbcb	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	27d1efb28f19ffec7181339443b159620ebd8f4b8627df502ea0e476b953722b	630e3a30031a93a59dadb737b311e0db6cdadc0afe6ff8babc94bee03e2f3b6b	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
128	ROW-CUR-0133	CLM-CUR-114	CIT-CUR-032	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	3053b6526db41e2f748fef8e982e9ff40067965c78d938667e6f8be0687533c3	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	be8332b6e96f2ff542c2043166323ab106eecab82d9f24cbeda7da49f0a5c044	276033d187268473ddf55fb789dbfed630fd2bffec764dea815911b7aa44e3d9	CURRENT_NEW_OR_CHANGED	PENDING				
129	ROW-CUR-0134	CLM-CUR-115	CIT-CUR-029	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	9f14d4d5542f791a84e4aaedffe5bf2370000f2f7fbab54c6c7df1205e56d105	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	940eea7da4da5c442d02b0701d894e114cbc015d9ecd101b360e2cf1ff40c8ce	80c445362f9fa5faf823852637885b09470757000c321724096d9bbf70e68755	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
130	ROW-CUR-0135	CLM-CUR-115	CIT-CUR-030	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	94c8960bfa82711cb4b7bf730aa7043d39ec265f715632d18e456a30d15552bb	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	27314b445f0cc0b77e736258c1232ca8a7f725c6e808eacd7e1163ca35d15ac2	b02326a9d3444cfa22885a81459809ba7df1a69964437db2e49a8feffde28cbe	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
131	ROW-CUR-0136	CLM-CUR-115	CIT-CUR-031	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	797e52e2b93638c12026098553ac513d6f0dc07d503ee33d186518191db48853	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	ea3004aba40558992748929cc594f731464811725aaea677b6a4964b9106c9c1	bf5e02ff7e1380663e8bec8d21414afb47a3f15e9aec6dedd699271b5823e308	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
132	ROW-CUR-0137	CLM-CUR-115	CIT-CUR-032	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	15c5bf2497e6fc5e294a7e97b44f8d658400bf2f6b516a3716fd73663f16b9cf	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	6e559a7220d11ce4d76d414ec58c1145f6c59d5f4778109edcc3e1c7255e66a2	5c909bf04b32a866c20eaf9d6b555ea7033e63a8b1809a0c2f40fd602bd0ba44	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
133	ROW-CUR-0138	CLM-CUR-116	CIT-CUR-029	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	48bc5e6129d94457b755ae3663146e2292861326ce703479a29dccd71800e587	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	dac1bf5854d1fd6abf0a8878e82b1b56a39d19bcd77ca93aa1be4a8d2786ea42	99b4e91f4f02f4a0581880512e5c8f04a476153ee6e9432e2bb991d0355e94ef	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
134	ROW-CUR-0139	CLM-CUR-116	CIT-CUR-030	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	45252b57c5f675ac0815b7474abe930c9cbec9ed9d9390140beb1566384e63f6	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	8b0cdfd956992fa412c37b03eb14d550162e052cb0018d9c82c69128625d58f2	2a0da8d0b8aff56ad881e8c7e508fdfeef42961918a7bceb33002ce19c18ba21	CURRENT_NEW_OR_CHANGED	PENDING				
135	ROW-CUR-0140	CLM-CUR-116	CIT-CUR-031	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	f98328ceebae18acb916ada458c3c4caeb36f6ddaa29525c9e1001038e5d0cb4	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	9fa6eb00b25ec2305604a08554adc5680f8eb961468f0ae0a69863a6061c664d	aab25d533703ea9a896e0c62905a0cec57a049c7368fbe2e14462d5b315505fa	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
136	ROW-CUR-0141	CLM-CUR-116	CIT-CUR-032	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	b4d73493236dfc8ce45fe55eb3c97a332ee15c16845ae2d6df69bd9f2a259569	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	d21960467cb7e828c356c258faf097207833595087578b1efe2256b903f67e7d	94bf7901b184edb9b4f0ea7254da26f68d186994b813ac9e11f199ec15affee3	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
137	ROW-CUR-0142	CLM-CUR-117	CIT-CUR-029	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	7038b25d26d0fdf4426c08d633e5aedcc19bdc890dee4ab668bfa49ae1e8e691	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	bebadd7c6e996863e1420b7023391cf78f68c721b011998208ece580a864e8c0	b828ea17772eecb32fff00c67aac38c292704a776ddd800a6f417d833e5b0743	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
138	ROW-CUR-0143	CLM-CUR-117	CIT-CUR-030	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	6eed586844ec2b096b09cf80bdf8f81f08bbbf411e7ada13c18e2220ec5221db	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	cefb1faeb742bb213a89c4340e12d35cf638738f5c9b4661835bd4f9996911b7	1898b2e1f77aad6e75bd329dba475289e0648a1a6ed5dd8058aaef0b3b283012	CURRENT_NEW_OR_CHANGED	PENDING				
139	ROW-CUR-0144	CLM-CUR-117	CIT-CUR-031	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	a7140aa4abcaba32d007a7fb3bf22db9a38536663d4d453bb74648ffec94b552	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	2f6743a8df83a50b893a843bc21376a5090ea58b30b929df5712a4ed993fd6c5	dfbb8c2ee3e2db69314fc24f62e321ef43e9b7c50397ca82ced6e8817ea17fc4	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
140	ROW-CUR-0145	CLM-CUR-117	CIT-CUR-032	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	fecad93cf164362e89a4d2d8036b0d6bec749e80a29bb93d04464cbb48d02b40	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	c419d5dcfc2b512d01481d59217b5a10e14f2cc24be321c185d98d5fb9413992	ca4c5f0f5643158a57a02b4b7cca26ad151bc814ef1055b2b48c124ead5ed917	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
141	ROW-CUR-0146	CLM-CUR-118	CIT-CUR-033	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	7ed527cf4f5b02b31b4848f653a9820ba56a998f8068eaa65d947c74be44cfe8	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	91ae5f3e1bee6b376719b244311cabe4a15b176b570f6606fa9bd67b8240f41e	bbcea951224deb632769445ad2f9fe09292ce64e04c51c5d31fe517111de4647	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
142	ROW-CUR-0147	CLM-CUR-119	CIT-CUR-033	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	fd07abd0bc4f7738623568d1a1fdd845da32e7fc29aeba0a0fd82efb1c216027	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	79657827762a16033691fa8c86624bc1e986feede392fdcd022852faf85c1fc4	67d64ac4095ba8edfbc728d09648c5a980be125d0781926f7c553af3e0eee110	CURRENT_NEW_OR_CHANGED	PENDING				
143	ROW-CUR-0148	CLM-CUR-120	CIT-CUR-033	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	7281ecb2f7b7b007de7637e84beaa7510f0314c442a40d0c48312b45cb46e9bf	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	61f21b6be781a97111c848603b4d61df9500c309de4180004ea40c682d6b429b	ef835360aa2a49f4438452fa538083d28244e1470b862ae6d8d10edc942be4fe	CURRENT_NEW_OR_CHANGED	PENDING				
144	ROW-CUR-0149	CLM-CUR-121	CIT-CUR-034	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	bf05fdd14aeaccd14267872cb854b188fa70b5688cf7753f6372995e0f2ff4c3	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	21d8335bcd458e3abe6b93a0b198aa9e499390a2bdefca4aec922cd9e51bd578	5912dc8f322fded91378feb181c54b8397f793d0dc5e0f576d3f39af22b2e2de	CURRENT_NEW_OR_CHANGED	PENDING				
145	ROW-CUR-0150	CLM-CUR-122	CIT-CUR-035	santos_silva_log_2006	DIRECT	PDF	references/pdfs/santos_silva_log_2006.pdf	01101fa68ef4aeb944062a0a747043fce94c02f4a1ca39ea260cb01b0da05723	704076fd40b168d60cdfa39504d8bf67229f1092d320e3ec741b7c34806162ba	1085f4f7a368d8ae68202bcc0b9bafce2de8dc58ec1f1cbbad0f4a2fed88ae9e	650e448ca7ea99a5556aa8385374b19b5974fd6cfe160490e0ed89b93895d108	0eb569a5824a5a5431f5023498dee55a19d0ace526ccf3504384b39500bfca41	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
146	ROW-CUR-0151	CLM-CUR-122	CIT-CUR-036	chen_logs_2024	DIRECT	PDF	references/pdfs/chen_logs_2024.pdf	0b9fbed7a3a92484886e3ac823e15a3ee4f18bc791479cebf255bb3db9ed1e19	1e64bd24b39a165e3a22c0ea5734a6daabf6cbd8380db3e6cdc3bcab9f4d3806	7b0fd0da42bcf424158222c2cddc0fadf24634d907b7ce0865004f918e5ddd57	37377f9020c88b66947f49a6ca04d160a10bf77ee1455956029b70dbc12d258f	c8ac4c3e045dfada80af8e49913f2d7a36d42122cb66ff469024d7a13eb4f438	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
147	ROW-CUR-0152	CLM-CUR-123	CIT-CUR-035	santos_silva_log_2006	DIRECT	PDF	references/pdfs/santos_silva_log_2006.pdf	da46d4493b7e304128119f54b772061714c60ae442e7b2ceaa272c3953fc15d4	704076fd40b168d60cdfa39504d8bf67229f1092d320e3ec741b7c34806162ba	1085f4f7a368d8ae68202bcc0b9bafce2de8dc58ec1f1cbbad0f4a2fed88ae9e	c84b6afb0648e5eb1762efc727aaf53dbefc0df90cb140630aaeedc8d5fec6c6	482ff29b0b8036a125f293e2863f51a7e58da32dec2a47a3e74e319bb1255845	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
148	ROW-CUR-0153	CLM-CUR-123	CIT-CUR-036	chen_logs_2024	DIRECT	PDF	references/pdfs/chen_logs_2024.pdf	8f001d8c493d054eb1657eebcfd7d1ed21950cd7ed2ce5613bbf328c08e29290	1e64bd24b39a165e3a22c0ea5734a6daabf6cbd8380db3e6cdc3bcab9f4d3806	7b0fd0da42bcf424158222c2cddc0fadf24634d907b7ce0865004f918e5ddd57	95521ed541038ecfc99e1d1bfbb6eead8a467ed87ba2bf4cf969f5d03fa525c9	f908e73becdcefb4edd8bfb2211a15a949097a3e76898cc062402464810e686d	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
149	ROW-CUR-0154	CLM-CUR-124	CIT-CUR-037	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	662c788de0891ea5f028eadbc09538f6858bbd676e3e2c852083fdcdaa53d9ba	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	6e371fcf048bdc39b240411f13ffa91664a1615034e3ce90d3bf30ea4ab5fd06	eb34892e72cdcde9c66f4bf4e2143ff9179839befc90666a8145392e8aa879b4	CURRENT_NEW_OR_CHANGED	PENDING				
150	ROW-CUR-0155	CLM-CUR-125	CIT-CUR-038	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	665ba7be61119d6f2ee34e886f08fb1cf29eec59c71ca1f49c3ad5ffcacb5768	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	655bf876114d3d2f5858738e5a40a609dce53e9c4afb837a92f8594eb7d41128	5c21bd130bed7488637dad1e564fad73ff1dbb76fe83606f0d91768fdd0f3b23	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
151	ROW-CUR-0156	CLM-CUR-126	CIT-CUR-038	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	e600c221fe93c9e88663c8a43c0f9b42769e23b02578b13424b8c546f59c5b87	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	c9e6275fac5e212b94cc70b50ecd131d74e493224973223d220e9d7fbc69effa	9d79f49c18383df502e94402eddcac6efbfcc40fc90417f028fae92883fd5b3d	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
152	ROW-CUR-0157	CLM-CUR-127	CIT-CUR-038	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	34a298dd4f9f336e98462889e08786632151a17ea459e51490f93a9584d31ff2	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	26fcd3a8936df5196b08fb106fc691fda19186bcab10a6fbbe48071d8befa5b9	703d21756cce19ee2bdb17173336f47fb07a4f21517faa61000939273857fa7b	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
153	ROW-CUR-0158	CLM-CUR-128	CIT-CUR-038	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	0035d20e1ecc78545f8c8dc558083bf048a9b1753cc6e5134a8af43f77a4e8e4	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	54f8a4643355087092c0a11b26e9d57f97f7acab5c3587accc4aa96b1765ff71	b2036accf362b4d4a9383137003cc1b8bfd65dafc735331f9b0fe3bb1b21db81	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
154	ROW-CUR-0159	CLM-CUR-129	CIT-CUR-038	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	2a66f1b034736d99af94938e164eec3b3b975574f4e7a90906e47bd6e80ce5a4	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	0da3eef507ccb727c3cba71dee4a87035057818ac66e151c60e78bc599a6e802	323aff7283d8afd8b56203eb09cb97f1290ecf28bbe1d071f3ff5a7f063ae970	CURRENT_NEW_OR_CHANGED	PENDING				
155	ROW-CUR-0160	CLM-CUR-130	CIT-CUR-039	teutloff_winners_2025	DIRECT	PDF	references/pdfs/teutloff_winners_2025.pdf	9e1e2373d845214d8d2f3659bf02b810585d0fa0b7850b78c01c0699ca23825c	56372c97abb4d7b9a3052919d251a79266edf909b6d3cfe7b2eb1ca7f05c0306	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802	3cba136ba8ca336acdf50aada088ed318f7bce4a09f38e06c11b6fa8b4643be1	d4af49df6497a1fc361c970f4c87178e43d07354dd14a07601aac15119df8359	CURRENT_NEW_OR_CHANGED	PENDING				
156	ROW-CUR-0161	CLM-CUR-131	CIT-CUR-039	teutloff_winners_2025	DIRECT	PDF	references/pdfs/teutloff_winners_2025.pdf	00c1f7529226deeeb8a5c218c753d0acf0babbdde68cad667568f04aa9697b2e	56372c97abb4d7b9a3052919d251a79266edf909b6d3cfe7b2eb1ca7f05c0306	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802	880905e423432f4acf5c9779cb3f273218f4c473cee38c78ccb4fa656e77cd93	0f3b389a47c801c67b69c81391eb4bde94ca96dd0d12a1664f7d297d12284ece	CURRENT_NEW_OR_CHANGED	PENDING				
157	ROW-CUR-0162	CLM-CUR-132	CIT-CUR-040	rambachan_more_2023	DIRECT	PDF	references/pdfs/rambachan_more_2023.pdf	ebe21a9c70714b44aa56a6d236e871d09eea12bf2eddcf4cf98a955a005c3e51	abaae158efe3b3d59c4cc31d50f2ca55f3187f43f2990bc987d0d8b38133c831	2ef3448e51bb946478ad323b8e00fc5de80fcc1b274ec26aa01dfaa9e458b7dc	0ae07a155bf0bc919d27dc45cfad0ec7724516c868a12a211ac6f1101c6a9883	b88b60f3526a6e9e58f6442f33ea5f99031e3239a9da286343972c9aca4ee12b	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
158	ROW-CUR-0163	CLM-CUR-133	CIT-CUR-040	rambachan_more_2023	AUTHOR_INFERENCE	PDF	references/pdfs/rambachan_more_2023.pdf	b09d0d1cb18c3f7d32ea0b113f7649da583eb8a774556c563512bd613f4e21b1	abaae158efe3b3d59c4cc31d50f2ca55f3187f43f2990bc987d0d8b38133c831	2ef3448e51bb946478ad323b8e00fc5de80fcc1b274ec26aa01dfaa9e458b7dc	64cf3c3783c7201d9abdc3a26fb4c3f18a790d296061b91a957dbd0ed25d3507	82754d0b45834ed299da76c175ef237d66029e33d7e01da9c2a593be68386169	CURRENT_NEW_OR_CHANGED	PENDING				
159	ROW-CUR-0164	CLM-CUR-134	CIT-CUR-041	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	2c047dccea99412ab9c7ab8b19c73c3c38fd35e5869a3c211ce00c5e2501cfc1	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	67e977cd3d94d8772ee2cb0440810ec1d6bd63fc6583dd8679cde4b7c37d8b05	172cc60edd7a8df6c9a00f723073444c1cc911af67c3a924b01364e16a7081fa	CURRENT_NEW_OR_CHANGED	PENDING				
160	ROW-CUR-0165	CLM-CUR-135	CIT-CUR-041	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	86e085adbd440dd753a2decff33532b3fdd522711b4ac3e7ad8402b94e77bf9e	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	f046570767f42bb5cf6d09da3603ecd82e19352254b4d96b49022b7f2aae5379	c245eb3b33a952edcf02dc689bb2abfa29391726cac129488726594319ba8ce9	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
161	ROW-CUR-0166	CLM-CUR-136	CIT-CUR-041	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	37e34dc8759bcf44bca0cb420422d0481787170791c11acce8f70f6e0200b71e	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	5b6b5754d94b0b62d106f2e902f0468a4061a591ef78f11aff12cedf4e36e922	0f648f41c66d37baa893311d0e7b4c969eaa6b2a38061211c5bdfce32b558e1c	CURRENT_NEW_OR_CHANGED	PENDING				
