qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
97	ROW-0141	CLM-117	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ec6e378318fd425ba3f4fab6a1ed64addf45d80eca1c1bf408f23cff97736588	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	f102d3ccb5e26dfd15ddd840b4ef60fe79a008ebb8b8f6d3470487158122b06a	fdc5d26fa11af1387b3fd54dc657c5632846849b21b36bfc109e93828e17bd27	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0141.md	eb3d0e11f2c074546eb069c193be998b7fa4df80bb9bdf2536dd216452718a46	976b242b8efa24325c8a473133efeb894239b35376f1ec188650189369a4b698	NEEDS_ADJUDICATION
98	ROW-0142	CLM-118	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	db0149679eec3565dae6682021564440a66e9e34e9a7a405ba5025d888ec1012	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	f0ffcb6ffe85c93ef4071d05e95f6cc638e040b40c2e33cd273596a2529efbc7	86b3a599828ed4f720dff67bb696ed9576b37c2546fed6f8f163d1c3ac5d36e7	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0142.md	f2124ded6d386b3e01fb04ac29281eb7eec97f7258e966be9f7b9edd5485b006	2824d1d1b325f9f7523d8aaabf54d90c625d7cb60781b25d596ffdddb0f6b4d4	NEEDS_ADJUDICATION
99	ROW-0143	CLM-118	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	a69feba6b6fe017630c113598844d1d0e7972ea7f5ded4af6431a47c65eda6d8	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	17167553a856eaae8db67b5d434d6ee4002a850a23e65e4641a15536cc70c649	b5f541db074a9667ed27f546a1140f0d9de79228938a48fa63ff77a1b5f2dbd6	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0143.md	6272b59f1584cac565455add2f2287583360533885e06385ea2172c441e4af63	692b43cc12d038459f0430ab63d575904230d8de0a279736f5340d7baac8bea4	NEEDS_ADJUDICATION
100	ROW-0144	CLM-118	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	444bdcb50a22b89f6aeee8437633ad6eec6e572ee4a901fcd6209c9f789da13f	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	f64fb9687cf020dabe8af02d1067cdadade90120df47f9c5bd2b67894d3b44e5	7ea1232e0fbc160ae67c0a7c9b2a3d415630c812d3a011c240087e4897a2cef8	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0144.md	f39f88cfa0bba444bce85fbd619d90709aec30d90e2017b26c256ce235bb11bc	c7d1eedeab2bc59b0c290b29930e4113f485493a7473a09421406343546ec658	AGREES
101	ROW-0145	CLM-118	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	7294525da306e2448d280fe9beab32b1a8f5de15579dd8c3e4a2d635231ed69a	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	f0286136581bf12b4df0a947fb0e6679b4001b795d10293a4c21d6183bd6e3e4	649d0ef157828b641e68ffcdf54a5311b676ca45027da140e05039e67053a3d4	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0145.md	94e8cda1655a63a17e41a5937250222bacff9fe5c0441471083afa8ccf33ed10	622c682db3059b3615a52d1c10b05454547d3e4ea713cad5210a7794fc69afcd	NEEDS_ADJUDICATION
102	ROW-0146	CLM-119	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	3bfbaf3ce38ddd75d8ebcaa3d4f650b22529c7bd5629297632f5ed5aec21e14a	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	2ca6cbd41f55dbc55d0650f043ab6bbeb4ceea451f344b24ac7218534c5add2b	dd603992b819cebb1b2a7f1a5aff2eb7b1c99cf284b5a2550b8187fa9643a87a	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0146.md	50a1e8fb0a6c8469e0fa04ef1ca2014033b644dc2de6cbc435fd0cedf97f21e9	59f7804871015a05e833d9a6b8bd7fc829124bb27e0c894ddb5f91cc63237430	AGREES
103	ROW-0147	CLM-119	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	1c9a53cec53398f8606ad0d0515aec128ccd18b7d5df38994a4866bdc0cd8eea	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	b22d0cabc70b33b5459447c3054aa1c54c2973da551d84e1771ad804f56e22f2	d0fa2e8a2e590f3043c01203b249ab4382d1e76c6960bdd1ebfb52ce75178a58	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0147.md	d6f896930f8a80d2d77877932d0a272f5ef6bbf4326867813c3f2414fce8eab8	486bc76ac1425cbfffe1d8b9b74e3628a8e24f6785e7d676ee6267c59ddaa569	NEEDS_ADJUDICATION
104	ROW-0148	CLM-119	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	a505958de39d3859655542ff189cfabfbf2067a6112ad587c48e9dd88038691d	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	b7eae3bc1e5326968b154e6b3b4abcd53d325f474972465fd93312e3e3c29c95	805a6daad98aa9ff72255cde8c032aa33065041f93223d259bcef124371ba0b6	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0148.md	65349d6ee8f091669c07a3213ee58c7d155e8816f9507a79eaf842a2bb5f3d06	8218e223fab9c54d890df069997525344526a38439db0237901da98dc95c3e5f	NEEDS_ADJUDICATION
105	ROW-0149	CLM-119	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	b0a10888052d115bdf570535b23a72cb6410fcd452a4ded8a5f80b9e9d84a3ed	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	a97bcecc1a54c6d220e31fd7e131829e1465b58860575399241d9869de8c0324	aabc35906ce5018b3bdb184b03822c81d89f5b0a383ba9d710f36fabaa5f89be	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0149.md	1e650c0c2b4940e260c5992a760a2195ac5a6db03d2bc6108714477849e3908c	4794f408e6bfac81d22d108fc442712e469eca9fa204c4d32004530e2f91faff	AGREES
106	ROW-0150	CLM-120	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	556cd95ba9c11f7acd967a95c50e537c43b07a309ec65c025f8dc48ca71012d4	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	79409ecfe4deb24741b10cfa5435791ac10d96351b86c35b3f8adde79b6f581e	c17a448ab2776c869937abe30c07dd1a5a35c079222edf05e6ddacb12539a81f	SOURCE_VERSION_ISSUE;DETERMINISTIC_SUPPORTED_SAMPLE	COMPLETED	quality_control/prompts/ROW-0150.md	2940163e3d1417babab5d9e5e13d71635ee136e8681ea254544cdc4317164694	932eb41df7f13f5f100ff28b022e255ecdb6caf09097d774687a3d99d6fdf37a	AGREES
107	ROW-0151	CLM-120	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	97d6a92ea049606b8ad42d9cd36bd35c8dbe99b03fc6aba011cf8442acd78e58	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	f874f72ce77433afa11bc12470a0ce2e8634a11eb276e39b773cf1cf46ed99be	a66da9d5c4bbf73afc0892022fd2b49fe1f47321f75c2b486201210f318a8420	LOW_OR_MEDIUM_CONFIDENCE;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0151.md	ee5d036ce6e0425b379184b4b05c11ce14ea8b08bd091d6dac9e0f5eedc30849	a4b0c8ee6e2de5b09412a0ee04723b98fe6039d0a99b8685a5228a8dc67bc09a	NEEDS_ADJUDICATION
108	ROW-0152	CLM-120	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	724ffe013edf5f3680609f630e0acdc748bc1ef3b039a009bbbd4ceb940cdadb	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	bcd5eae2baca501996a7b20decddde8a7a44d29b8efacb39c95b01c601684dff	63be1a6804fe0b19c3d2f96b56589aff036a23c87545d7bb2f4b6d44c82bd927	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0152.md	4f7705d100f3cdca330b4f9a157b47c4cd8b3826e8eb76fc7092ae324db2069c	54a30178e1ec011e52b81098af8950210de71ea77fd3d34a07e9f2c759bddb39	NEEDS_ADJUDICATION
109	ROW-0153	CLM-120	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	3c4ba61329a939d6d1f4ee15acb8be723f7a63ee90c20bc105c475fafbe7e57f	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	115b274afd50c7c70d1368e5a7a270478d1919b9d08682298531cb4485597a4e	a4b2010d4e853a743435b64cfd04d9dcd98aba6571ad00ad02263ec1ff8cb39e	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0153.md	998cadb44a38a7add36c968f216418cff274b1b62ba9d2285516385835e924d5	b2ac0327cfc6985aaf3c65c2e6b970e1d2f19578c2f31cd64c4b722faf255814	NEEDS_ADJUDICATION
110	ROW-0154	CLM-121	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	c1cacb786a3c42732015a8482d846964576c3ae98db06fcf380a582be8e3f486	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	563e11ef2da568ea75bce051d5c9ffdbb965a4cf803bc645383b82a1e8a96dff	bd9d918836847077ade85ca20d16fdee9f8ec4ac700971f126127d16efa1a5c7	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0154.md	8da632b11c8b355d1891ed8bd17dc67faf2c63485089b44de350d6558b1bb755	8147ee8dfe1054eb68b43587ee83c760d851d5704e25bd41141c76bdac6d900e	AGREES
111	ROW-0155	CLM-121	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	b49b1f975a799d4f9dbef63e8436bf03d5b3a434a5cd8f191b6d159e0a34e57b	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	e2576ab6dfa0e4c7cc5ace5b654f2b70d72c206c3d938c7a7ad8ca4f92057a1b	6a7b2efcb08e313cb55cc78fd0928aedafa3add094d83681e578b3e49b2f9305	SOURCE_VERSION_ISSUE;DETERMINISTIC_SUPPORTED_SAMPLE	COMPLETED	quality_control/prompts/ROW-0155.md	57182a979bfbfb7148dd2c81992cf9a21a7538834c387fdaec4dc87072c1611e	34f4aac03cdf3a60cffa5d73b059476b876c1af883b8d46fb482c1833be9fa1c	AGREES
112	ROW-0156	CLM-121	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	ab588b397748b0f450ad50375325e61456efec8e30d7849a85295641dcb53cb8	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	340aa83cd6a341b78599e9bfcfb17f4d8923876bd2fa04501ddbf7ab17c5bfa5	64f91bc7b6e5b99e6106e4d3dbab921a0c77c3dcbedece0750a5b5ce7eea1518	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0156.md	9a2343199cb63c1b6b0e9c1ff2181e6797f4628ce6c60f660347bc6bdfc803d7	439e9b651a8e55ac16337fae1b84d437d6875dce9cf4793501d63c0e561a3085	NEEDS_ADJUDICATION
113	ROW-0157	CLM-121	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	4527a51c57b8dd75feff2093bb85f4c8383402d02a7a0d30b96aceab4543377e	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	f38f30ccf1b481136bfc0d47247f5d29e1885529f9db4b1d40fdf29ca93cbf55	5376a354460d6c97d384b499970df1bad505051393dc96022ea073dd709cdb51	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0157.md	40419f8e6a3136dd0cfd9363cc1bdd3b6fb079afed19c0db391db5fa02a1a2d5	96fda9c60ce9799b28d9a6f6c7e2d36dae13db70c93c45699cf227f66f32fccc	NEEDS_ADJUDICATION
114	ROW-0158	CLM-122	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	0c90be49eaf0bc6325d030dea10300c82ed7e9029e80c5c76c3bd7c211a6860d	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	65465fd022a8f2d4fd14be2c40e886fb0642f627cfb47d9cdedfab04079bd50f	8b57a03a0af9c84010501cf99e2c1199f0128518cd935a10920a9f023fcaae4f	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0158.md	f32d4b0fe987c259d068435c0135d1c42f16286b64c7826987f8918c44edea3b	972d10edf88806ddeabc8d8d4301de47ca2b535d0bd3b232eae2ef5eb7743f8f	NEEDS_ADJUDICATION
115	ROW-0159	CLM-122	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	8bc84cc498feff7b7518df44851c0a6c85169cf035fe67fb7397ced4da943bda	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	76d01508baf6245d65910b88ea435a90b8597f2f0f56dc16c47b284be7e260ab	ec61f13f3c92fb9aeb5d377859639961438fedaaebccf765051c33d39efc21b5	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0159.md	e292da8cacba3371ae9734da1632f0a30ef99667b7c333ca5fb2109bf3804008	3d993f7f971e19c14c45dd4f7b64888fffafaae4d383228a5518bf7e841a4b53	NEEDS_ADJUDICATION
116	ROW-0160	CLM-122	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	e962fc6ffd2e00c35f6400ff25560a8967bcbe765652f19f20d537e0eeb69c67	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	0c6539bb5391e1a310f777d86580ae110430d7865015f20e23c9604577355055	853c235214b55db7db78a735141e2f910ee560b9f8459206104d92b73db1a518	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0160.md	d6f56071dd63fb33443c345d83cc463357ee0121a91744f86839ca1beb277595	d907e03a7ead346c00783c978e81cf60b6308030303345e8ff33a82f3e733a41	NEEDS_ADJUDICATION
117	ROW-0161	CLM-122	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	9496bf05cd9cab194f97efefa9e188ef798f4eb901686e2cc24bbe6954f60bc1	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	fe2620840c73311c6c7fbec8a45ce285c486c2648111668ddcb30aed7714a326	c1be27f3544412eaa599d6ee521f79a6bda391f17e154d5f579695a2082cc0ce	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0161.md	da5f102bf243c9f75ac81d4e5e0e6bb043e31ddab4de82a6c6b695a874fb6e18	56f8ebb3e56cece66b152bf73e0ffaa8ed98e0bc8dafa92c638b74ad9a4ec86f	AGREES
118	ROW-0162	CLM-123	CIT-031	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	16aba392b9ce257934872d4097b62eb2c93b38a8cd5c46ff3e69c18d7e1ddf30	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	7cf6ec699fdc0538c62a1d392d12ec782e3c01918d5a88828db015acbdc07ff8	d7a29545b75290967c051f4ff0106f027a9ea5c3052f46a8cfd46b219ad6ea62	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0162.md	890b49c7fc55bf4e7d3862cf0b31f1bb40e9a57cf1d7a2675946340b2dc83d20	a9b13392ec8ff545e42ee0ccb48e76a63a203383b464131c352b112abd2b04e9	AGREES
119	ROW-0163	CLM-124	CIT-031	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	9a4787a8eb4a4f1cf129bc02a384d3ebfc0ca8a4c6cbafe96975e3b87089b196	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	2c4c8026795127f23783f09098557991673b2fa77035e6cb5023c21a8312ce46	e02c999ecec64d95c09dc8c7f7779bd8f40a8894d4ae9c6136a5b0f7898b392f	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0163.md	3d044e573895851acb83155c0c5319dde4ce6ce68b24599ae21f80286f4b1348	bd8e6491e7d01a0a367d131d2bc5cb47a74870966cc2077aafd6815d8e2b33ba	AGREES
120	ROW-0164	CLM-125	CIT-032	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	4adaa19f21998faadbbdc0433c1d5cfa467ae2f3ee6c17d23ed59d9d801b157d	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	a3007800fcb216cf1b2b5c382732a0efe5d17072c575518cf3554c49d11b4872	50d6bcdcb6c18bd45b89db7541942bc4125a77ad60cef3143706b112fb0b410f	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0164.md	61d8815b772ebdd0a3bea8e9eeae35f73b97c6265f8113d16815f09689d14109	caf939ba3bf6d5e93e135c494cbfd100502b3ff4500cd11102dc3ceea42399d8	AGREES
121	ROW-0165	CLM-126	CIT-032	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	bfdbcaa33fc3a2457ad05c39c48fdc5a35f1778522afc0a0caf2ab88f5c976ca	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	f5827e760d89bfc059bfe550f20b1c07eed4f1fca737b15442a2f2d0f12d0c26	aef5db426297ae1fbce58b144d2dcc5c723fef555e8eaa699d222e132070e96a	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0165.md	a2a9ad622057151d7332fe6aab11b3153122fa1d1c2cb298fe274a19c84b308b	ad4be9f6b67845b86c5cf40b976672e361395c2b8067290b810c6559c351c6d2	AGREES
122	ROW-0166	CLM-127	CIT-032	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	6af62209f7d75be961935917492aac45318758680920574b5a1d1707cf0329ea	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	3b3eaaade518b9d167ad79859d4b9664fd5ec5186f56d1070909cc4277b863c0	82ec7586dcb0612fffaac8cedac962c4e4df97ff21af2dbe43816656eb229f99	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0166.md	02e297640b7e0a0a4fbc4040de56e6a688d9b6f4ef7be2d0b716f0fb4f87daff	e65451d8299f6d503f7860095497863865eeaafa3ef03f24e2e32b9d78100780	AGREES
123	ROW-0167	CLM-128	CIT-033	santos_silva_log_2006	DIRECT	PDF	references/pdfs/santos_silva_log_2006.pdf	66b49f061f858729742869880b739f1f607f1f36299d0e594e0e49ae8afb2e01	704076fd40b168d60cdfa39504d8bf67229f1092d320e3ec741b7c34806162ba	1085f4f7a368d8ae68202bcc0b9bafce2de8dc58ec1f1cbbad0f4a2fed88ae9e	ed3f2a1b3c640825eb9f69b5eeb1b9c196d2ed81cf2cdb1f76568b67b33309a4	a97a66de464f73275620d24fe04f53841fae6e6e24bc2f7a4529cb770d9247f4	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0167.md	42f2e9f79524ecf9147b2fbe2fb60915d12dd03efb531bc919af812dd7148955	8bc480d86175d26e72a24ee560a4ad4cf428298619b29423447bff693dd3fd01	NEEDS_ADJUDICATION
124	ROW-0168	CLM-129	CIT-034	chen_logs_2024	DIRECT	PDF	references/pdfs/chen_logs_2024.pdf	6da8080767cff5c771d2d7e1bec849ebbd1f24541146f7b167e8e846b8e456c7	1e64bd24b39a165e3a22c0ea5734a6daabf6cbd8380db3e6cdc3bcab9f4d3806	7b0fd0da42bcf424158222c2cddc0fadf24634d907b7ce0865004f918e5ddd57	d87eefbe95f85db70bc0b6b4219f01ec1291e9611cb53858fe9fb76868217078	772a9947edb6593799174b7f939bc687e1fcd64a41aeb3c6ef191ad994fc6668	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0168.md	510f5428c35202aa63728c57a08ed74ec790de7788c3c1fbdc32252c60500fd3	51e09354f4e1c49c1a4a7dca7029a205293fe4d49dcd4f7891a4f0491fbb5c53	AGREES
125	ROW-0169	CLM-130	CIT-035	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	725154888b5bae985a5386c918a3d815e9d1e5798141e021c2c5b3f8a9e17c0b	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	94b889b51f694b160a6c46d2b6c94e971b9972d82cea271f98d39727ae78c34e	022422ffbdb720334996a86c9f9775176cf79aff7c2d53379801ad085ed93df1	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0169.md	d0004ce47f29cf56ed766f6244536f2b8c40a65b2342e9985db9a6ea23079ccf	acc65d786003e87f8c873fad6a7a4605fb0cb96f046bd0adb243799c6f72bdde	AGREES
126	ROW-0170	CLM-131	CIT-035	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	3e6d26aaf4bf14d4ab7a38b95bdf38b0ebe3be69a5ec1def71b3570c21c603d8	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	4b31c2e6a56a4b535b5700e10fea850bc56abed77297730677421fc4b12e9264	d32ee66856adb2660242ff2c49c11310228fe0843692ba8c6890ab01a5c17762	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0170.md	b8ee02d6cb55c51c08d979c8c041cdef2629be45442e4e4c9b70332e7960a379	6b1970d505cd8111e7cb6bfcf7b06027bb88d8a1d9fdbb0c63e0b669c7ace52a	NEEDS_ADJUDICATION
127	ROW-0171	CLM-132	CIT-036	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	a31579a277778a036e6e01e828c982bcd422f53c8ce79c422bb18b5e5293d1ef	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e5edfbc2760dc31da1b46b99826b8ed307a99b08a97d4a65815c71af629ff572	8c9ab6ddf2aa1b7edbe5859195962f08b73cfe569d899ab785fd949a941a5216	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0171.md	fb7a5b8f2b31d7481ed68b8f75780ce825e32f59158fa032aa8423f4a953ece6	9f78d44b3ca8822d70ecf4a9c99bb0f631b83cb2af675869fcf87484ce870930	NEEDS_ADJUDICATION
128	ROW-0172	CLM-133	CIT-036	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	ea87e4c2544ad3e2c98f55933a94414a1935b588b6a2d6773f7c8f9127261e29	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	6edb2148d206b30383347768ccc4405ee8698165010c0d47092ae503dc560921	74b1d80593a7540a0270552c14f9c64fcd078c1867ca288eba7f061115d96eca	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0172.md	3f8b75d6add837bcd6180900a1c8fa8687c95836ca38a6c89fb3f3addc752ab2	c1103c48d059935b8c25f0f290b29ffaab1a5e78302c03c4dcaa1e35c20cf732	NEEDS_ADJUDICATION
