current_row_id	current_claim_id	current_occurrence_id	citation_key	prior_row_id	prior_claim_id	prior_occurrence_id	reconciliation_status	matching_basis	current_source_sha256	prior_source_sha256	claim_text_sha256	source_excerpt_sha256
ROW-REV-0190	CLM-REV-165	CIT-REV-055	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		2a8720a70bb7cec92256ed83525576f48c4d0fc18e94a59678ab6f6e771dcebd	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0191	CLM-REV-166	CIT-REV-055	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		e4a02102befa7f9424f86cfc0c19aa9e83484e6a466bb91b5fa2e090611d2e7d	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0192	CLM-REV-167	CIT-REV-056	brynjolfsson_canaries_2025	ROW-CUR-0199	CLM-CUR-161	CIT-CUR-054	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	957b620ae19b01875186545ba0ebbdba27708ea1c855cf453b75b449d8cb5346	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0193	CLM-REV-168	CIT-REV-057	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		070f3d8127269d9935c1934998ea22895b16ab343c07d2efb1cf3eacdc4d5556	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0194	CLM-REV-169	CIT-REV-058	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		515c798a4e7ffb32e7d7e7449a8e09f2b97e8b9106c5e16b00265e75356e6ad2	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0195	CLM-REV-170	CIT-REV-058	klein_teeselink_generative_2025	ROW-CUR-0201	CLM-CUR-163	CIT-CUR-056	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	59683bec5bf6d8ecf47a9feb1b84941d3dc945f3db8268d8480aaaff0b1eb48a	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0196	CLM-REV-171	CIT-REV-058	klein_teeselink_generative_2025	ROW-CUR-0202	CLM-CUR-164	CIT-CUR-056	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	db83e9fe3b28983214f7a332b2bbe381c6c698ab3ad29b0554caadd60d412b29	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0197	CLM-REV-172	CIT-REV-058	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		8f755e9b636d9d54c78002a40d174429588f08f72a556601db1e6e3d0a553193	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0198	CLM-REV-173	CIT-REV-058	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		9760be4e184a3a1bc791d2892f1317433d8a7a0f6c4c8d40a4b151cff3af83e5	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0199	CLM-REV-174	CIT-REV-058	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		710db72d917f5f483a1759c7ed56337658da3572a933d0fb3dce88a4d32c4a25	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0200	CLM-REV-175	CIT-REV-059	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		bc572ec6fcbbd40267b6b6a61c65626971759a7cd6ee84ffd482e746a1d84d5f	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0201	CLM-REV-176	CIT-REV-059	brynjolfsson_canaries_2025	ROW-CUR-0204	CLM-CUR-166	CIT-CUR-057	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	f285b6adf92ca4711c21f2b11ad80264aa2769e43c9b9fdab5af1cc1d878e5c2	9389acb5019b160519333bb8c08fe43678b5af76827a9d2fdf0891e2d3281d2f
ROW-REV-0202	CLM-REV-177	CIT-REV-060	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		60a484050ff496ce40244a4955a811ce96fc91e0618fbf450bace2b5e95e1774	20bfa07bff21683f4ee051ba78d141e540aa11e15e9c212fe1949cd52534a70f
ROW-REV-0203	CLM-REV-178	CIT-REV-060	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		641ada91bc0a33b4f4205ab6071db54a520de19c7e9695f6c913c12972888910	20bfa07bff21683f4ee051ba78d141e540aa11e15e9c212fe1949cd52534a70f
ROW-REV-0204	CLM-REV-179	CIT-REV-060	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		bb97a4af5a5a5f56fc2e7bc3b8334096cb67e0d0ca83e9a83ff43ac919cab5e1	20bfa07bff21683f4ee051ba78d141e540aa11e15e9c212fe1949cd52534a70f
ROW-REV-0205	CLM-REV-180	CIT-REV-060	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		a87685c67c126e3e1398bfa1d0d8d8430341326b8652421ff8fbf1c5a364918c	20bfa07bff21683f4ee051ba78d141e540aa11e15e9c212fe1949cd52534a70f
ROW-REV-0206	CLM-REV-181	CIT-REV-060	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		8c5713e8ad69c5256bb3fec2967d52444ba0172a3a0656f4b58b81bf95cae7f0	20bfa07bff21683f4ee051ba78d141e540aa11e15e9c212fe1949cd52534a70f
ROW-REV-0207	CLM-REV-182	CIT-REV-061	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		179cb24b143f759dd5ef0eda2e2dfba7fbbfbced2ab60d1f1a9f3dc5f69aec28	5c2822a820287405e8d84904f4f01d996cae841c76df7602bac1ad3828526476
			eloundou_gpts_2023	ROW-CUR-0005	CLM-CUR-005	CIT-CUR-002	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	ec9342d6ddd46b58269a33cb13be73525f028d6744531be8092e27d0ec756af3	df7df58a6d6c9bf5e8919dc4799ebb0e0d4345d16229fc49de5d0d98456af369
			eloundou_gpts_2023	ROW-CUR-0006	CLM-CUR-006	CIT-CUR-002	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	da49bf8d371ddb1b22bdd09cddb611630411ccd33ea8c30244dfaa905d088a21	df7df58a6d6c9bf5e8919dc4799ebb0e0d4345d16229fc49de5d0d98456af369
			brynjolfsson_canaries_2025	ROW-CUR-0007	CLM-CUR-007	CIT-CUR-003	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	daffcbc33a99ba35aa9ac39f6ba19f951b5bb49cbc0989517cff1bc3f4520c25	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			hosseini_maasoum_generative_2025	ROW-CUR-0008	CLM-CUR-007	CIT-CUR-004	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	daffcbc33a99ba35aa9ac39f6ba19f951b5bb49cbc0989517cff1bc3f4520c25	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			klein_teeselink_generative_2025	ROW-CUR-0009	CLM-CUR-007	CIT-CUR-005	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	daffcbc33a99ba35aa9ac39f6ba19f951b5bb49cbc0989517cff1bc3f4520c25	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			brynjolfsson_canaries_2025	ROW-CUR-0010	CLM-CUR-008	CIT-CUR-003	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	5bfa2b8c91beb8ec9bd226846da2c8552e865885e24fe49ea384fcd1592b3503	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			hosseini_maasoum_generative_2025	ROW-CUR-0011	CLM-CUR-008	CIT-CUR-004	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	5bfa2b8c91beb8ec9bd226846da2c8552e865885e24fe49ea384fcd1592b3503	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			klein_teeselink_generative_2025	ROW-CUR-0012	CLM-CUR-008	CIT-CUR-005	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	5bfa2b8c91beb8ec9bd226846da2c8552e865885e24fe49ea384fcd1592b3503	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			brynjolfsson_canaries_2025	ROW-CUR-0013	CLM-CUR-009	CIT-CUR-003	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	8369d83969573f99e9de6d2f48d36e94075ea0d9174e8a136907ef671e9588a9	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			hosseini_maasoum_generative_2025	ROW-CUR-0014	CLM-CUR-009	CIT-CUR-004	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	8369d83969573f99e9de6d2f48d36e94075ea0d9174e8a136907ef671e9588a9	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			klein_teeselink_generative_2025	ROW-CUR-0015	CLM-CUR-009	CIT-CUR-005	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	8369d83969573f99e9de6d2f48d36e94075ea0d9174e8a136907ef671e9588a9	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			brynjolfsson_canaries_2025	ROW-CUR-0016	CLM-CUR-010	CIT-CUR-003	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	0996d40d07805551bef3061b86307624d2edfff0bf57bd14d910dc30f4f5c5a1	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			hosseini_maasoum_generative_2025	ROW-CUR-0017	CLM-CUR-010	CIT-CUR-004	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	0996d40d07805551bef3061b86307624d2edfff0bf57bd14d910dc30f4f5c5a1	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			klein_teeselink_generative_2025	ROW-CUR-0018	CLM-CUR-010	CIT-CUR-005	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	0996d40d07805551bef3061b86307624d2edfff0bf57bd14d910dc30f4f5c5a1	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			brynjolfsson_canaries_2025	ROW-CUR-0019	CLM-CUR-011	CIT-CUR-003	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	fe06ecd8bc96517b6f53c9b51896394ee5cee3bf8959f824d89dc4a53bfd91b6	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			hosseini_maasoum_generative_2025	ROW-CUR-0020	CLM-CUR-011	CIT-CUR-004	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	fe06ecd8bc96517b6f53c9b51896394ee5cee3bf8959f824d89dc4a53bfd91b6	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			klein_teeselink_generative_2025	ROW-CUR-0021	CLM-CUR-011	CIT-CUR-005	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	fe06ecd8bc96517b6f53c9b51896394ee5cee3bf8959f824d89dc4a53bfd91b6	3c40c3d9fca09261932a3478f0bc23c9f24186cb393325c4725ba2a7994967cf
			gmyrek_generative_2025	ROW-CUR-0022	CLM-CUR-012	CIT-CUR-006	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	a403db900b37d39004de6517f15889d9c057747253baee5dfdcdf4565969cc04	31262988da96760936581e32a2f5297599861cd1b9bd9f08b0a8357beb2f5266
			gmyrek_generative_2025	ROW-CUR-0023	CLM-CUR-013	CIT-CUR-006	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	2a320b7c24206bd3e0ab6fb3140bafafe4ec19133d757dd8400f1ce65901933b	31262988da96760936581e32a2f5297599861cd1b9bd9f08b0a8357beb2f5266
			gmyrek_generative_2025	ROW-CUR-0024	CLM-CUR-014	CIT-CUR-006	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	3a1a9d882f1137ba0675583b42d45cad6969954cac76adff1507ecd73ceec546	31262988da96760936581e32a2f5297599861cd1b9bd9f08b0a8357beb2f5266
			gmyrek_generative_2025	ROW-CUR-0025	CLM-CUR-015	CIT-CUR-006	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	8ad390056559e7841d304884cc7b381615105f5184c06cb4a8a1adc01ae15f9c	31262988da96760936581e32a2f5297599861cd1b9bd9f08b0a8357beb2f5266
			brynjolfsson_canaries_2025	ROW-CUR-0026	CLM-CUR-016	CIT-CUR-007	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	c19e50b4e8acf97c9189937e0a98ed495c2617cfbc055411ad5738d0a3d70fb7	a885d628581e2a50063fbc3311b6041d729fce17ae6f6e213e652418a21c18a8
			brynjolfsson_canaries_2025	ROW-CUR-0027	CLM-CUR-017	CIT-CUR-007	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	aa3b92b1d04ffbd230ade43c56c946ad688a580665ebf23f90de52bcf12eb637	a885d628581e2a50063fbc3311b6041d729fce17ae6f6e213e652418a21c18a8
			autor_skill_2003	ROW-CUR-0028	CLM-CUR-018	CIT-CUR-008	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	cee0bcce460d8b0ab647a68f7c5cd412ac00290209f5e1e59296d57138299aec	02c6a6ed8c0653f924cc1d298d13e697cf882b96cde8fe15286c1fe1f15d8f06
			autor_skill_2003	ROW-CUR-0029	CLM-CUR-019	CIT-CUR-008	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	7f1deaef14656345c718954926126ac2e15526945a58c6d1fab0d98acc3b5847	02c6a6ed8c0653f924cc1d298d13e697cf882b96cde8fe15286c1fe1f15d8f06
			autor_skill_2003	ROW-CUR-0030	CLM-CUR-020	CIT-CUR-008	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	88946563a180d75d10a731c0749f32b146753dff7a1a830f80e51ced70587004	02c6a6ed8c0653f924cc1d298d13e697cf882b96cde8fe15286c1fe1f15d8f06
			agarwal_combining_2023	ROW-CUR-0031	CLM-CUR-021	CIT-CUR-009	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	9c6db0f92ab62c1018c4badeca5b65e07d854e6488fbf535b22af47908dfee7e	fec880e1ca967bc39bf1b5adad5957e6f152b1e70e0cfe3d6fade04fc401f9ba
			agarwal_combining_2023	ROW-CUR-0032	CLM-CUR-022	CIT-CUR-009	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	4c047090937639742a3eb3e5f40daba51cb6e4ba27e933592d79e223426d119d	fec880e1ca967bc39bf1b5adad5957e6f152b1e70e0cfe3d6fade04fc401f9ba
			agarwal_combining_2023	ROW-CUR-0033	CLM-CUR-023	CIT-CUR-009	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	32d43459f5471549d826b20fa08d7ad2975da7871b6d10aaef1258de6cb8d97b	fec880e1ca967bc39bf1b5adad5957e6f152b1e70e0cfe3d6fade04fc401f9ba
			eloundou_gpts_2023	ROW-CUR-0034	CLM-CUR-024	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	6e5ad593b790886baf0239e81688a8896e62418874eb61a807123e5117a981e6	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0035	CLM-CUR-025	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	05d9a1ec1cb0f541cbdf2cd6fa3fc9cb386845350388fa4311b7303b4b8dbb31	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0036	CLM-CUR-026	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	06d6468e989956024434f4c5bec31d323c69055b0027402c70440895009d878f	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0037	CLM-CUR-027	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	e20d74494ce53c36051eeba526b74fbc55f89703be741337da9670479248525d	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0038	CLM-CUR-028	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	e311337a136912f6a944825dc0151b6e0e6933720a8c21b828c4532aef26d24d	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0039	CLM-CUR-029	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	b9464bee9c421c372af8c22c6499015def9c47d0995d60c4470bd6fc1de14557	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0040	CLM-CUR-030	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	fa5d700f64e9e19b85c679d1854cb07b7ca1bb4068b774d879222b8f7e0832f8	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
			eloundou_gpts_2023	ROW-CUR-0041	CLM-CUR-031	CIT-CUR-010	REMOVED_AFTER_PRIMARY_EDIT	NO_CURRENT_EXACT_CLAIM_MATCH	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	5ad1018384777f3a044a0636a78a0f9578cbb205ac306115fc611829f7ec4c36	da29a636da23d1ae8f10fb972e8c9073277f41d52564f3f495f54eab4404a68b
